date,symbol,quantity,price,cusip
2023-02-07,AMC,1539086,6.8,00165C104
2023-02-08,AMC,1824505,6.18,00165C104
2023-02-09,AMC,2456268,5.72,00165C104
2023-02-10,AMC,3380697,5.36,00165C104
2023-02-13,AMC,3914265,4.9,00165C104
2023-02-14,AMC,6814775,4.68,00165C104
2023-02-15,AMC,7318401,4.5,00165C104
2023-02-16,AMC,11806830,5.17,00165C104
2023-02-17,AMC,9832090,5.25,00165C104
2023-02-21,AMC,10763178,5.24,00165C104
2023-02-22,AMC,10007792,6.1,00165C104
2023-02-23,AMC,5377460,6.26,00165C104
2023-02-24,AMC,4289487,6.23,00165C104
2023-02-27,AMC,3371559,6.2,00165C104
2023-02-28,AMC,1030764,7.61,00165C104
2023-03-01,AMC,2112060,7.14,00165C104
2023-03-02,AMC,3002752,6.57,00165C104
2023-03-03,AMC,3527907,6.1,00165C104
2023-03-06,AMC,2703731,6.58,00165C104
2023-03-07,AMC,884498,6.25,00165C104
2023-03-08,AMC,735034,6.01,00165C104
2023-03-09,AMC,591499,5.84,00165C104
2023-03-10,AMC,1207288,5.65,00165C104
2023-03-13,AMC,1804375,5.38,00165C104
2023-03-14,AMC,1999789,5.46,00165C104
2023-03-15,AMC,987992,4.64,00165C104
2023-03-16,AMC,2724161,4.21,00165C104
2023-03-17,AMC,2634617,4.39,00165C104
2023-03-20,AMC,2297632,4.18,00165C104
2023-03-21,AMC,6301356,4.27,00165C104
2023-03-22,AMC,1795592,4.41,00165C104
2023-03-23,AMC,951246,4.34,00165C104
2023-03-24,AMC,1614814,4.47,00165C104
2023-03-27,AMC,1249567,4.47,00165C104
2023-03-28,AMC,3130390,4.55,00165C104
2023-03-29,AMC,2477806,5.15,00165C104
2023-03-30,AMC,4461295,5.0,00165C104
2023-03-31,AMC,4105118,4.97,00165C104
2023-04-03,AMC,2834585,5.01,00165C104
2023-04-04,AMC,2258241,5.11,00165C104
2023-04-05,AMC,5383553,3.91,00165C104
2023-04-06,AMC,18377491,4.05,00165C104
2023-04-10,AMC,17444527,4.9,00165C104
2023-04-11,AMC,5658737,5.24,00165C104
2023-04-12,AMC,5716193,5.43,00165C104
2023-04-13,AMC,3684397,5.34,00165C104
2023-04-14,AMC,3901736,5.46,00165C104
2023-04-17,AMC,2982920,5.12,00165C104
2023-04-18,AMC,734497,5.2,00165C104
2023-04-19,AMC,1336459,5.05,00165C104
2023-04-20,AMC,1504046,5.1,00165C104
2023-04-21,AMC,1100517,4.97,00165C104
2023-04-24,AMC,1831000,4.99,00165C104
2023-04-25,AMC,2917079,4.96,00165C104
2023-04-26,AMC,2373723,5.15,00165C104
2023-04-27,AMC,3745293,5.19,00165C104
2023-04-28,AMC,3735010,5.37,00165C104
2023-05-01,AMC,2961481,5.5,00165C104
2023-05-02,AMC,2308734,5.65,00165C104
2023-05-03,AMC,2902213,5.5,00165C104
2023-05-04,AMC,2693122,5.74,00165C104
2023-05-05,AMC,3504109,5.92,00165C104
2023-05-08,AMC,3262956,5.89,00165C104
2023-05-09,AMC,1527838,5.9,00165C104
2023-05-10,AMC,1238702,5.54,00165C104
2023-05-11,AMC,1211816,5.49,00165C104
2023-05-12,AMC,930247,5.34,00165C104
2023-05-15,AMC,961941,5.2,00165C104
2023-05-16,AMC,10310,5.14,00165C104
2023-05-17,AMC,26411,4.96,00165C104
2023-05-18,AMC,14085,5.1,00165C104
